,Unnamed: 0,person,cam,hit_id,condition,calibration,hash,ini_time,end_time,_ini_time,_end_time,gt_onset,gt_offset,gt_laughter,is_laughter,confidence,intensity,attempt,pressed_key,onset,offset,rating_hash
2688,2688,22,1,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,audio,False,9c4eec9069ef470ceb38c337c7f251ab1ce02d6b33e7537e0db1baac52bdc648,2154.834,2156.517,2152.661078590484,2159.3578472061085,2.172921409515766,4.523847206108712,True,True,3,2,0,True,2.34322,3.98322,ca9a3e6c387b6e16f88286d52469775af84c1b1c953d4527f4169d301a2d91d2
35,35,22,1,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,av,False,9c4eec9069ef470ceb38c337c7f251ab1ce02d6b33e7537e0db1baac52bdc648,2154.834,2156.517,2152.661078590484,2159.3578472061085,2.172921409515766,4.523847206108712,True,True,7,1,0,True,3.393257,4.394258,95962a561cdb4a17291a44026cd8dd95ab20790e78117ae6b7e0480ec5f36419
1935,1935,22,1,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,av,False,9c4eec9069ef470ceb38c337c7f251ab1ce02d6b33e7537e0db1baac52bdc648,2154.834,2156.517,2152.661078590484,2159.3578472061085,2.172921409515766,4.523847206108712,True,True,3,2,0,True,3.693557,3.993857,7cce1ac381727dd2d36f861ba56762eed1cd33666c5e6ab9cc9704eb05e974d6
36,36,5,4,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,video,False,e7f038280a1f6a6d1617852979839c9a51f56287cdf52a829d487f0b057d7642,4180.581,4181.621,4178.016823130521,4184.11080301574,2.5641768694795246,3.529803015740072,True,True,2,2,0,True,3.43677,6.039373,5a921dddad14a39dcae8def18d9a8444e991ba8e5f059e83c81bdbd64201ed9c
1890,1890,5,4,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,video,False,e7f038280a1f6a6d1617852979839c9a51f56287cdf52a829d487f0b057d7642,4180.581,4181.621,4178.016823130521,4184.11080301574,2.5641768694795246,3.529803015740072,True,False,4,4,0,False,,,23e53cd047906f458952f892924130b3201b28a2d9cdc4d264541f4dd0253e98
587,587,5,4,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,audio,False,e7f038280a1f6a6d1617852979839c9a51f56287cdf52a829d487f0b057d7642,4180.581,4181.621,4178.016823130521,4184.11080301574,2.5641768694795246,3.529803015740072,True,False,2,4,0,False,,,905b83de52521939fadedfebffe44861ca1dcd27ab61590678e2a043096f7ec2
2429,2429,5,4,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,audio,False,e7f038280a1f6a6d1617852979839c9a51f56287cdf52a829d487f0b057d7642,4180.581,4181.621,4178.016823130521,4184.11080301574,2.5641768694795246,3.529803015740072,True,True,2,3,0,True,4.06322,4.50322,a64245c584f59308a13b3340c5c67fc9e2962c9fb9107e28d3e0b279cf06c094
1021,1021,5,4,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,av,False,e7f038280a1f6a6d1617852979839c9a51f56287cdf52a829d487f0b057d7642,4180.581,4181.621,4178.016823130521,4184.11080301574,2.5641768694795246,3.529803015740072,True,True,6,2,0,True,3.726924,4.093957,d2db4352dfe2b4cbecbdef161fb343383d58df6efcc535a8d2321959ae6069f5
2742,2742,5,4,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,av,False,e7f038280a1f6a6d1617852979839c9a51f56287cdf52a829d487f0b057d7642,4180.581,4181.621,4178.016823130521,4184.11080301574,2.5641768694795246,3.529803015740072,True,True,2,1,0,True,3.793657,4.527725,d10f16e7ca402fa1d7d9bab004286c49ebacb8c02d674147d5c79c41a1e02b17
37,37,3,1,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,video,False,9061d56e2830fc644708e0cf2ea431d28e763870b9464349c8a9b309a37d5bcd,2887.1828603779904,2894.004459623999,2887.1828603779904,2894.004459623999,0.0,6.821599246008645,False,True,1,1,0,True,4.771438,5.271939,77680a6b7ca3a2b234c066cb66afb9a7b2a37eb7466d34ac03d6242616e7af75
1904,1904,3,1,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,video,False,9061d56e2830fc644708e0cf2ea431d28e763870b9464349c8a9b309a37d5bcd,2887.1828603779904,2894.004459623999,2887.1828603779904,2894.004459623999,0.0,6.821599246008645,False,True,4,2,0,True,4.637971,5.538872,28879163f3d5184f5460366dd5178a29c858448a181452cc04574260a8f01506
589,589,3,1,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,audio,False,9061d56e2830fc644708e0cf2ea431d28e763870b9464349c8a9b309a37d5bcd,2887.1828603779904,2894.004459623999,2887.1828603779904,2894.004459623999,0.0,6.821599246008645,False,False,6,4,0,False,,,11079d6a3cb4ec64d8ee167db7b2645028c05288e64f07f56e42d77250b92577
2444,2444,3,1,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,audio,False,9061d56e2830fc644708e0cf2ea431d28e763870b9464349c8a9b309a37d5bcd,2887.1828603779904,2894.004459623999,2887.1828603779904,2894.004459623999,0.0,6.821599246008645,False,False,7,4,0,False,,,f967052293de4876376388a2427712a74fcea0f8a8b6e661c0e41cd668682d79
1029,1029,3,1,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,av,False,9061d56e2830fc644708e0cf2ea431d28e763870b9464349c8a9b309a37d5bcd,2887.1828603779904,2894.004459623999,2887.1828603779904,2894.004459623999,0.0,6.821599246008645,False,False,5,4,0,False,,,055f24d09577a1c4c0e8b13f37f2e0f946a230dbd7ed1db0ade9f290b51e1cad
2731,2731,3,1,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,av,False,9061d56e2830fc644708e0cf2ea431d28e763870b9464349c8a9b309a37d5bcd,2887.1828603779904,2894.004459623999,2887.1828603779904,2894.004459623999,0.0,6.821599246008645,False,False,7,4,0,False,,,03c232c710769632f642bc293fc0f2a14ce6c39b24c1cf96db2eac6ddf4c9b2d
595,595,4,2,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,video,False,71dd9d2d2386827371e9474090cc9db05e4501771fef8225a8c733033c48ae99,1180.9,1181.96,1177.4369230820478,1183.6660854390384,3.4630769179523213,2.7660854390383065,True,True,5,3,0,True,3.770437,5.071738,bf86e335e8fbd35ddf691ea0180a8bcda9ef498dff0b356f263236f1d095a8a0
2425,2425,4,2,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,video,False,71dd9d2d2386827371e9474090cc9db05e4501771fef8225a8c733033c48ae99,1180.9,1181.96,1177.4369230820478,1183.6660854390384,3.4630769179523213,2.7660854390383065,True,True,3,4,0,True,3.937271,4.571238,bfd8ceef26f2874c584f98d84877bd6e5f6c85dbc075131b9c1ea448deb88537
1032,1032,4,2,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,audio,False,71dd9d2d2386827371e9474090cc9db05e4501771fef8225a8c733033c48ae99,1180.9,1181.96,1177.4369230820478,1183.6660854390384,3.4630769179523213,2.7660854390383065,True,True,6,4,0,True,4.50322,4.90322,cf78d37cf47130a9ef86e0a4994daca9703272f8a33340b689099dfbff4aab64
2699,2699,4,2,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,audio,False,71dd9d2d2386827371e9474090cc9db05e4501771fef8225a8c733033c48ae99,1180.9,1181.96,1177.4369230820478,1183.6660854390384,3.4630769179523213,2.7660854390383065,True,True,3,2,0,True,4.42322,5.22322,b1b291796581ba9383347befe7b9565ebbf7b13d8d019dec2c404c45664d936c
38,38,4,2,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,av,False,71dd9d2d2386827371e9474090cc9db05e4501771fef8225a8c733033c48ae99,1180.9,1181.96,1177.4369230820478,1183.6660854390384,3.4630769179523213,2.7660854390383065,True,True,7,2,0,True,4.227424,5.161692,14da5ad87fdbd0a9d4e7e4e0d47a5c4940d4800e83003040a39236ffb6d2035f
1944,1944,4,2,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,av,False,71dd9d2d2386827371e9474090cc9db05e4501771fef8225a8c733033c48ae99,1180.9,1181.96,1177.4369230820478,1183.6660854390384,3.4630769179523213,2.7660854390383065,True,False,2,4,0,False,,,21a139625375c63afe27c12b47c66b7df2d70403efa0a52de7e1f4af887b7980
1050,1050,29,1,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,video,False,f9c8ae58f3d7d0f325311d133a63dc2b228daa4294b6f2486b63d94be3ae54a7,3850.269,3852.502,3846.7751525937815,3855.635317635028,3.493847406218265,5.366317635028281,True,True,3,5,0,True,4.037371,5.338672,4be682afde535ae9b02d0121896ab232a17fa2076b0ef4d0baa0a8608c0f8058
2725,2725,29,1,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,video,False,f9c8ae58f3d7d0f325311d133a63dc2b228daa4294b6f2486b63d94be3ae54a7,3850.269,3852.502,3846.7751525937815,3855.635317635028,3.493847406218265,5.366317635028281,True,True,1,1,0,True,4.671338,6.072739,e16541248d9c4ed01bf9269be9721c036b8ced3ccae4c6e789cedd9df384024a
39,39,29,1,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,audio,False,f9c8ae58f3d7d0f325311d133a63dc2b228daa4294b6f2486b63d94be3ae54a7,3850.269,3852.502,3846.7751525937815,3855.635317635028,3.493847406218265,5.366317635028281,True,True,7,3,0,True,4.06322,6.82322,5bf6a7fc3310b41fc1b8850cfe11d1c9ea230f3408dbab8fcb1f136bef00b48e
1928,1928,29,1,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,audio,False,f9c8ae58f3d7d0f325311d133a63dc2b228daa4294b6f2486b63d94be3ae54a7,3850.269,3852.502,3846.7751525937815,3855.635317635028,3.493847406218265,5.366317635028281,True,True,1,5,0,True,4.82322,6.50322,22f8804f1f2cd0ba77a6efb50e9aa3462eb8996dda5bbd8d24d9294f2851b1cc
561,561,29,1,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,av,False,f9c8ae58f3d7d0f325311d133a63dc2b228daa4294b6f2486b63d94be3ae54a7,3850.269,3852.502,3846.7751525937815,3855.635317635028,3.493847406218265,5.366317635028281,True,True,5,4,0,True,3.827024,8.832029,963c4386f6ba07ac81ec3407240d10e5b4d5ff0ab32ecd69725768e2c700193d
2445,2445,29,1,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,av,False,f9c8ae58f3d7d0f325311d133a63dc2b228daa4294b6f2486b63d94be3ae54a7,3850.269,3852.502,3846.7751525937815,3855.635317635028,3.493847406218265,5.366317635028281,True,True,7,6,0,True,3.793657,6.563093,58dcf1f13d28f41ab311bad70ed5e70bd393cc9a29f2f0c564a3ddf7bcc9bc57
1003,1003,22,2,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,video,False,bd4b4618c58dd75a01c694a4655229469693776f2c0df5ec6367598d237c3051,3401.564,3402.83,3398.76190477616,3405.9823157494825,2.802095223839842,4.418315749482645,True,True,5,6,0,True,3.603604,4.204204,0b65ffb631906eff8be286a7fcfa9ba6dacfba6ec6f1ef9c45687d802652235a
2748,2748,22,2,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,video,False,bd4b4618c58dd75a01c694a4655229469693776f2c0df5ec6367598d237c3051,3401.564,3402.83,3398.76190477616,3405.9823157494825,2.802095223839842,4.418315749482645,True,True,3,2,0,True,3.53687,5.538872,52ddca56d031bb466aa9fb7fc9d48cc3b6131e93fb634d9b2ec0a2bbb7bde593
41,41,22,2,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,audio,False,bd4b4618c58dd75a01c694a4655229469693776f2c0df5ec6367598d237c3051,3401.564,3402.83,3398.76190477616,3405.9823157494825,2.802095223839842,4.418315749482645,True,True,7,5,0,True,3.46322,4.06322,40f9b0ed2f17a3f9c651f8bda635b675efbf898c47eaac4eaa4abacafc59190a
1913,1913,22,2,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,audio,False,bd4b4618c58dd75a01c694a4655229469693776f2c0df5ec6367598d237c3051,3401.564,3402.83,3398.76190477616,3405.9823157494825,2.802095223839842,4.418315749482645,True,True,2,3,0,True,3.54322,6.22322,897145bc4019948cec8d0409a756536a986311e2d37477538ab1005e79759455
530,530,22,2,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,av,False,bd4b4618c58dd75a01c694a4655229469693776f2c0df5ec6367598d237c3051,3401.564,3402.83,3398.76190477616,3405.9823157494825,2.802095223839842,4.418315749482645,True,True,7,5,0,True,3.25979,4.694558,e9d39888986120290e498df3671c6dae2da96b86e4c11cf4b8e54e56e2d49d63
2420,2420,22,2,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,av,False,bd4b4618c58dd75a01c694a4655229469693776f2c0df5ec6367598d237c3051,3401.564,3402.83,3398.76190477616,3405.9823157494825,2.802095223839842,4.418315749482645,True,True,7,5,0,True,3.326523,7.197061,3cf091aaaea8864578aa74ae2361e48cd0413cb482f02c1faa051e38eab8485f
42,42,9,3,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,video,False,a572204db8ad3cc1d0f4693c8febd6ce43b0242960c458670a0184fb229c40dc,8353.12,8355.28,8350.513158540678,8358.54883123849,2.606841459322822,5.428831238488783,True,False,5,4,0,False,,,d74eb2fab6816fa378d675417c2a45cb69d88778d73cb6a04003559c1aff1155
1946,1946,9,3,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,video,False,a572204db8ad3cc1d0f4693c8febd6ce43b0242960c458670a0184fb229c40dc,8353.12,8355.28,8350.513158540678,8358.54883123849,2.606841459322822,5.428831238488783,True,False,7,4,0,False,,,98e32f9e0451f98f1c5eecf5774d148b3ccc79fbeb3b2d68508daf5394185ab7
609,609,9,3,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,audio,False,a572204db8ad3cc1d0f4693c8febd6ce43b0242960c458670a0184fb229c40dc,8353.12,8355.28,8350.513158540678,8358.54883123849,2.606841459322822,5.428831238488783,True,True,7,3,0,True,3.90322,6.06322,576c5642fdb005ea2701cd8900c8d32951cf2fbc88f74ba08fc5687b3d8e1889
2456,2456,9,3,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,audio,False,a572204db8ad3cc1d0f4693c8febd6ce43b0242960c458670a0184fb229c40dc,8353.12,8355.28,8350.513158540678,8358.54883123849,2.606841459322822,5.428831238488783,True,True,7,5,0,True,3.98322,5.54322,fae710ad566982e9b80075c940ab3bcad70a5a234ad421c9717bc979cd1ae1fe
1035,1035,9,3,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,av,False,a572204db8ad3cc1d0f4693c8febd6ce43b0242960c458670a0184fb229c40dc,8353.12,8355.28,8350.513158540678,8358.54883123849,2.606841459322822,5.428831238488783,True,True,7,6,0,True,3.893757,5.295159,6d7a71754d0dcfcb74ad336f39288f7a0aa820932f6372191f140b40f2ff0af2
2703,2703,9,3,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,av,False,a572204db8ad3cc1d0f4693c8febd6ce43b0242960c458670a0184fb229c40dc,8353.12,8355.28,8350.513158540678,8358.54883123849,2.606841459322822,5.428831238488783,True,True,6,4,0,True,3.893757,6.029226,28cb08a72fa60272cf95aacd5ed151474a9839010f94ac35d7f940bed95e344e
1053,1053,9,2,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,video,False,ee9314027ffd708c2af79d7c84cf6d39363bcfe0e1b86768b17218e774440595,8257.33,8260.57,8254.992233997615,8263.695250211855,2.337766002385252,6.3652502118548,True,True,6,6,0,True,5.772439,8.641975,e97a885a2694e0dc325c88aebdca3bcc9d4f43c13c6e2e9adc182bee98fc8caf
2735,2735,9,2,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,video,False,ee9314027ffd708c2af79d7c84cf6d39363bcfe0e1b86768b17218e774440595,8257.33,8260.57,8254.992233997615,8263.695250211855,2.337766002385252,6.3652502118548,True,True,5,3,0,True,4.804805,8.641975,99f41f3721c45815349ea5d1a4446fa47635fcf992b5478ecf8fcb53a85627ae
43,43,9,2,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,audio,False,ee9314027ffd708c2af79d7c84cf6d39363bcfe0e1b86768b17218e774440595,8257.33,8260.57,8254.992233997615,8263.695250211855,2.337766002385252,6.3652502118548,True,True,6,3,0,True,3.62322,5.18322,6ba82e126b7e83e620f4c137d4c56139ea64563805c934f27973c88d7dc6cc95
1940,1940,9,2,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,audio,False,ee9314027ffd708c2af79d7c84cf6d39363bcfe0e1b86768b17218e774440595,8257.33,8260.57,8254.992233997615,8263.695250211855,2.337766002385252,6.3652502118548,True,False,6,4,0,False,,,3855e4ffab4ba008ffd07eba182a73c1378c49741a6ecb2f5faf79dab2e2e0d5
579,579,9,2,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,av,False,ee9314027ffd708c2af79d7c84cf6d39363bcfe0e1b86768b17218e774440595,8257.33,8260.57,8254.992233997615,8263.695250211855,2.337766002385252,6.3652502118548,True,True,7,2,0,True,3.05959,7.09696,900496e822434fe3a1548511f2d20551594cdc87c62b561b6eae1d1eec9859d6
2414,2414,9,2,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,av,False,ee9314027ffd708c2af79d7c84cf6d39363bcfe0e1b86768b17218e774440595,8257.33,8260.57,8254.992233997615,8263.695250211855,2.337766002385252,6.3652502118548,True,True,3,3,0,True,2.95949,5.428625,c785048d0f79a7ec076dd0d352a7528c9b77f54f91f8e122a14c235ad5e8c441
44,44,1,4,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,video,False,a632769d2c4d12e7d9a30532b4942fa80c0036021cab05200d887b4013b95f9f,3507.14277492826,3512.9931303362514,3507.14277492826,3512.9931303362514,0.0,5.850355407991174,False,False,5,4,0,False,,,bb7a76c9d82f76864380db8c650f2d0c1de0417aba8a6674afe1499633d6fa61
1937,1937,1,4,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,video,False,a632769d2c4d12e7d9a30532b4942fa80c0036021cab05200d887b4013b95f9f,3507.14277492826,3512.9931303362514,3507.14277492826,3512.9931303362514,0.0,5.850355407991174,False,False,5,4,0,False,,,19fa00f1e40946973539b0ea14a4d32b85106d8c3b4d17d6f709f8fb13e60b01
585,585,1,4,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,audio,False,a632769d2c4d12e7d9a30532b4942fa80c0036021cab05200d887b4013b95f9f,3507.14277492826,3512.9931303362514,3507.14277492826,3512.9931303362514,0.0,5.850355407991174,False,False,6,4,0,False,,,8539b69d50d2a6a67afd1a7253cbb6bcf433c5ce7418e92b1cc3e1395157c2e2
2498,2498,1,4,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,audio,False,a632769d2c4d12e7d9a30532b4942fa80c0036021cab05200d887b4013b95f9f,3507.14277492826,3512.9931303362514,3507.14277492826,3512.9931303362514,0.0,5.850355407991174,False,False,7,4,0,False,,,128e7010d447bfb63564980fd090a3e40017d89dac33f0fa2f742df722214738
996,996,1,4,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,av,False,a632769d2c4d12e7d9a30532b4942fa80c0036021cab05200d887b4013b95f9f,3507.14277492826,3512.9931303362514,3507.14277492826,3512.9931303362514,0.0,5.850355407991174,False,False,6,4,0,False,,,28c501155654db0a33aea8abe24ca3db09f30d61bc5b7db52c0747d6b4782612
2694,2694,1,4,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,av,False,a632769d2c4d12e7d9a30532b4942fa80c0036021cab05200d887b4013b95f9f,3507.14277492826,3512.9931303362514,3507.14277492826,3512.9931303362514,0.0,5.850355407991174,False,False,7,4,0,False,,,94ffdc9f4975351a3b9014afc74f850cd1d3f5c84ff5b6d92f8c3ecb047dda01
549,549,33,4,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,video,False,d879c5dc7a126afdc6405ca8a875d6a910b3975c04d970d15825232c928dbead,4747.474,4750.09,4744.607700912841,4751.649,2.86629908715895,4.175000000000182,True,True,7,2,0,True,3.23657,6.47314,6f3080831b54e33e094f59b0373fbd12dba19403f503df388d19330f1cbd42b6
2469,2469,33,4,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,video,False,d879c5dc7a126afdc6405ca8a875d6a910b3975c04d970d15825232c928dbead,4747.474,4750.09,4744.607700912841,4751.649,2.86629908715895,4.175000000000182,True,True,1,3,0,True,3.13647,6.406406,9c0e489028289541b21af0d1f0516037477115e4e914903435279648cbb31f75
1059,1059,33,4,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,audio,False,d879c5dc7a126afdc6405ca8a875d6a910b3975c04d970d15825232c928dbead,4747.474,4750.09,4744.607700912841,4751.649,2.86629908715895,4.175000000000182,True,True,7,7,0,True,5.18322,6.26322,680066d10712fb2caf77720227e5ff8b81dce1acd8375ba8b5cb4d944132a262
2754,2754,33,4,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,audio,False,d879c5dc7a126afdc6405ca8a875d6a910b3975c04d970d15825232c928dbead,4747.474,4750.09,4744.607700912841,4751.649,2.86629908715895,4.175000000000182,True,True,7,7,0,True,5.02322,6.14322,717240a916786828a55d761b1875ad56fd9d94e5b64e1fe4eb37426503b2cc27
45,45,33,4,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,av,False,d879c5dc7a126afdc6405ca8a875d6a910b3975c04d970d15825232c928dbead,4747.474,4750.09,4744.607700912841,4751.649,2.86629908715895,4.175000000000182,True,True,1,1,0,True,4.727925,5.128325,5ce5714bc3662cbc6ccca3bdd6b96c3d73fe2b08c3bf259f0642f4232b295639
1910,1910,33,4,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,av,False,d879c5dc7a126afdc6405ca8a875d6a910b3975c04d970d15825232c928dbead,4747.474,4750.09,4744.607700912841,4751.649,2.86629908715895,4.175000000000182,True,False,6,4,0,False,,,c626f03dc4f9d270f3a87c2d193ecd2286ee0961dfe535a7b00a5ade1c8157a6
46,46,1,1,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,video,False,c93741136c757942cb8fb7feffc80e2f34992374689c6ba4657ff8cb5d557022,5896.9,5897.82,5893.675824375076,5900.590392379055,3.224175624923191,3.690392379055083,True,False,5,4,0,False,,,62c0df3d22a1f01a38d59f12c101d2045e08d129b52b108dc7969897326c1c23
1949,1949,1,1,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,video,False,c93741136c757942cb8fb7feffc80e2f34992374689c6ba4657ff8cb5d557022,5896.9,5897.82,5893.675824375076,5900.590392379055,3.224175624923191,3.690392379055083,True,False,7,4,0,False,,,85d8a532cc5f46c7162e3d99936a7ffc0977299de8d40b0fba915fac8a8eadc9
592,592,1,1,4198c11729cea33268040a725998f16478a6564d4af091b2d40b84d727e35aaa,audio,False,c93741136c757942cb8fb7feffc80e2f34992374689c6ba4657ff8cb5d557022,5896.9,5897.82,5893.675824375076,5900.590392379055,3.224175624923191,3.690392379055083,True,True,6,1,0,True,4.34322,5.22322,9504eb0efbe4d37444cb0d27b732e0d667a6bd40112c17bd7e83c325b0886e87
2468,2468,1,1,a9760ede24043c59a0151b09a46e866fa43f74bd60b682d8e061fe0cd6074e8b,audio,False,c93741136c757942cb8fb7feffc80e2f34992374689c6ba4657ff8cb5d557022,5896.9,5897.82,5893.675824375076,5900.590392379055,3.224175624923191,3.690392379055083,True,True,6,3,0,True,4.54322,4.94322,b65af3799c814ee1f35db4f3c3f7900691fc3b618a45f87f2f604bb323a7fab5
1057,1057,1,1,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,av,False,c93741136c757942cb8fb7feffc80e2f34992374689c6ba4657ff8cb5d557022,5896.9,5897.82,5893.675824375076,5900.590392379055,3.224175624923191,3.690392379055083,True,True,6,2,0,True,4.828025,5.128325,0e2d4321ef72445a039a82cd98ac2f3daac593c6c2858f3a10fefcc314242e80
2693,2693,1,1,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,av,False,c93741136c757942cb8fb7feffc80e2f34992374689c6ba4657ff8cb5d557022,5896.9,5897.82,5893.675824375076,5900.590392379055,3.224175624923191,3.690392379055083,True,True,1,1,0,True,4.494358,4.994858,a8a1b6569925ae2e4481accf4c054ba23a91da9925281c880791e4e254f15b27
1017,1017,7,2,f4c9842cec7be99eeaaea36d0c7d077c4d5d94596dc731af8576ff5b0df51ebc,video,False,0a2e79adc9c08d3e0aac55e9ea42f31b932e019503d8e3f730f39844baea9123,3802.77,3804.85,3801.0233660511344,3808.3427452424535,1.746633948865565,5.572745242453493,True,True,4,7,0,True,2.202202,3.937271,52639fb21ee4571eacd0d4d31fbe7bdb8160aa3915535e996a345ea16afccc7b
2713,2713,7,2,eecc0cf5d634ce45a98cbbda30c922f2a2cfcb1877124cbe40ff7b5dbe7cd1a0,video,False,0a2e79adc9c08d3e0aac55e9ea42f31b932e019503d8e3f730f39844baea9123,3802.77,3804.85,3801.0233660511344,3808.3427452424535,1.746633948865565,5.572745242453493,True,True,5,5,0,True,2.268936,5.338672,d03ae5dfa5ce13e13eadb11573a1bcad54441bfca6d1ceab00446741c9bb2f45
47,47,7,2,9c45e4f0c5442e796eb93e73e94dc6c2dfca7b9c4c54ff9314ab0956fc1f454a,audio,False,0a2e79adc9c08d3e0aac55e9ea42f31b932e019503d8e3f730f39844baea9123,3802.77,3804.85,3801.0233660511344,3808.3427452424535,1.746633948865565,5.572745242453493,True,True,7,7,0,True,2.26322,4.06322,e166869e0aef84f2bb3201479d7956a0a04c389699583c48377eaff879356c01
1875,1875,7,2,bff9b86d833a595e6fe5a54f45093fa168cda45db1143e93aa2c503f47bc2d07,audio,False,0a2e79adc9c08d3e0aac55e9ea42f31b932e019503d8e3f730f39844baea9123,3802.77,3804.85,3801.0233660511344,3808.3427452424535,1.746633948865565,5.572745242453493,True,True,1,6,0,True,2.18322,3.70322,8796457d4c4ee8abda374085dfd92a0ee3eff1411f153afb22abd21f9e67eaa8
